"id","ts","min","max","avg","p50","p95","p99","sum","cnt"
5,"2018-04-11 18:00:00",1,1339,7,2,26,50,22860,3119
58,"2018-04-14 17:00:00",1,87,1,1,3,9,2109,1475
41,"2018-04-14 00:00:00",1,19,1,1,4,4,480,268
8,"2018-04-11 21:00:00",1,459,3,2,8,16,4744,1303
4,"2018-04-11 17:00:00",1,431,4,3,14,33,16126,3427
46,"2018-04-14 05:00:00",1,80,1,1,6,8,1265,685
62,"2018-04-14 21:00:00",1,36,2,2,6,8,1479,585
23,"2018-04-13 06:00:00",1,15,3,1,12,13,108,34
48,"2018-04-14 07:00:00",1,790,3,1,8,20,3657,1025
36,"2018-04-13 19:00:00",1,360,1,1,5,13,1998,1079
2,"2018-04-11 15:00:00",1,341,5,4,14,20,11847,2200
6,"2018-04-11 19:00:00",1,1265,5,3,16,78,19928,3593
1,"2018-04-11 14:00:00",1,237,6,5,18,33,11559,1751
19,"2018-04-12 08:00:00",1,629,7,6,31,34,17388,2397
11,"2018-04-12 00:00:00",1,35,7,9,14,15,13746,1759
16,"2018-04-12 05:00:00",1,221,4,1,13,24,19277,4052
7,"2018-04-11 20:00:00",1,243,2,1,8,14,5848,2102
26,"2018-04-13 09:00:00",1,384,3,1,13,17,4908,1492
9,"2018-04-11 22:00:00",1,52,5,6,15,18,12869,2162
13,"2018-04-12 02:00:00",1,30,8,10,13,13,14209,1717
27,"2018-04-13 10:00:00",1,2891,11,1,60,122,23649,1999
44,"2018-04-14 03:00:00",1,46,2,2,4,4,662,321
3,"2018-04-11 16:00:00",1,2453,8,3,42,93,24554,2735
47,"2018-04-14 06:00:00",1,38,1,1,2,5,1059,808
51,"2018-04-14 10:00:00",1,398,5,1,13,15,2918,575
22,"2018-04-12 11:00:00",1,2136,11,7,15,59,13810,1211
20,"2018-04-12 09:00:00",1,317,7,6,16,30,15499,2169
30,"2018-04-13 13:00:00",1,3498,22,1,52,97,38318,1710
35,"2018-04-13 18:00:00",1,40,1,1,3,6,1983,1292
50,"2018-04-14 09:00:00",1,26,1,1,4,5,1381,1058
59,"2018-04-14 18:00:00",1,1195,3,1,4,47,4623,1458
17,"2018-04-12 06:00:00",1,1502,4,2,13,35,21464,4510
24,"2018-04-13 07:00:00",1,1761,7,1,21,65,11793,1588
10,"2018-04-11 23:00:00",1,2962,10,10,15,64,17366,1714
14,"2018-04-12 03:00:00",1,20,8,10,14,15,15439,1892
21,"2018-04-12 10:00:00",1,1453,9,7,26,66,15869,1695
25,"2018-04-13 08:00:00",1,871,4,1,25,37,7184,1793
12,"2018-04-12 01:00:00",1,28,7,9,13,14,16262,2107
15,"2018-04-12 04:00:00",1,318,6,7,19,23,18478,2728
60,"2018-04-14 19:00:00",1,72,1,1,4,8,2407,1539
61,"2018-04-14 20:00:00",1,29,1,1,3,6,1817,1251
65,"2018-04-15 00:00:00",1,32,2,2,6,7,491,196
29,"2018-04-13 12:00:00",1,640,2,1,4,18,2106,889
18,"2018-04-12 07:00:00",1,1750,7,6,14,57,23308,2985
53,"2018-04-14 12:00:00",1,48,1,1,5,7,1593,986
54,"2018-04-14 13:00:00",1,304,2,1,4,11,1587,753
31,"2018-04-13 14:00:00",1,35,2,1,8,10,2332,865
77,"2018-04-15 12:00:00",1,1297,5,1,18,50,6846,1266
33,"2018-04-13 16:00:00",1,1599,5,1,31,53,5801,1118
49,"2018-04-14 08:00:00",1,43,1,2,5,9,1584,961
80,"2018-04-15 15:00:00",1,1337,2,1,16,28,4297,1571
32,"2018-04-13 15:00:00",1,96,1,1,7,10,1702,959
34,"2018-04-13 17:00:00",1,993,2,1,3,22,2862,1193
39,"2018-04-13 22:00:00",1,14,1,1,3,4,758,494
28,"2018-04-13 11:00:00",1,502,2,1,6,17,3334,1409
38,"2018-04-13 21:00:00",1,54,2,1,4,7,1343,630
37,"2018-04-13 20:00:00",1,680,2,1,4,18,2370,1038
57,"2018-04-14 16:00:00",1,462,1,1,3,14,1920,1034
42,"2018-04-14 01:00:00",1,27,2,2,4,5,746,360
74,"2018-04-15 09:00:00",1,2646,8,1,29,93,15558,1936
40,"2018-04-13 23:00:00",1,16,1,1,4,4,542,314
71,"2018-04-15 06:00:00",1,47,1,1,3,6,1144,757
43,"2018-04-14 02:00:00",1,66,3,2,7,7,908,265
45,"2018-04-14 04:00:00",1,167,3,2,9,9,1133,287
64,"2018-04-14 23:00:00",1,226,5,2,5,6,3695,642
63,"2018-04-14 22:00:00",1,22,1,2,5,5,748,403
52,"2018-04-14 11:00:00",1,441,2,1,11,13,1420,707
70,"2018-04-15 05:00:00",1,65,3,2,11,12,1458,439
55,"2018-04-14 14:00:00",1,1689,9,1,28,35,8115,893
56,"2018-04-14 15:00:00",1,32,2,1,6,9,1481,717
69,"2018-04-15 04:00:00",1,165,3,2,10,10,637,181
68,"2018-04-15 03:00:00",1,15,2,3,6,6,659,243
67,"2018-04-15 02:00:00",1,19,2,2,5,6,391,150
66,"2018-04-15 01:00:00",1,17,2,3,5,5,474,198
72,"2018-04-15 07:00:00",1,410,2,1,4,7,2797,1340
78,"2018-04-15 13:00:00",1,1211,3,1,4,23,5810,1487
73,"2018-04-15 08:00:00",1,54,1,1,5,7,1526,900
76,"2018-04-15 11:00:00",1,283,1,1,2,12,3296,2277
82,"2018-04-15 17:00:00",1,1098,5,1,34,38,10904,2176
75,"2018-04-15 10:00:00",1,1049,1,1,2,25,5319,2901
79,"2018-04-15 14:00:00",1,20,1,1,3,5,1623,1225
81,"2018-04-15 16:00:00",1,683,1,1,3,19,2990,1576
83,"2018-04-15 18:00:00",1,1454,4,1,19,55,8935,2052
84,"2018-04-15 19:00:00",1,1389,2,1,1,22,5084,1788
87,"2018-04-15 22:00:00",1,42,2,1,5,6,1597,792
85,"2018-04-15 20:00:00",1,1065,1,1,2,7,3362,1737
86,"2018-04-15 21:00:00",1,44,1,1,3,6,1446,1024
88,"2018-04-15 23:00:00",1,73,1,1,3,6,1765,1202
90,"2018-04-16 01:00:00",1,27,1,1,3,4,1359,826
89,"2018-04-16 00:00:00",1,20,1,1,3,5,1292,929
91,"2018-04-16 02:00:00",1,43,1,1,4,6,1049,597
114,"2018-04-17 01:00:00",1,42,1,1,3,4,988,718
137,"2018-04-18 00:00:00",1,47,1,1,4,7,1725,938
99,"2018-04-16 10:00:00",1,1925,4,1,2,66,4476,1098
144,"2018-04-18 07:00:00",1,547,3,1,12,25,3764,1085
101,"2018-04-16 12:00:00",1,268,1,1,6,11,1913,966
151,"2018-04-18 14:00:00",1,1061,6,1,12,40,5390,896
106,"2018-04-16 17:00:00",1,1193,6,1,29,42,13688,1999
117,"2018-04-17 04:00:00",1,246,2,1,11,15,2188,979
105,"2018-04-16 16:00:00",1,56,3,2,12,18,6086,1770
108,"2018-04-16 19:00:00",1,810,2,1,3,18,5302,2540
146,"2018-04-18 09:00:00",1,52,2,1,11,16,3492,1207
107,"2018-04-16 18:00:00",1,172,1,1,3,8,3631,2348
152,"2018-04-18 15:00:00",1,587,4,2,13,30,7509,1735
113,"2018-04-17 00:00:00",1,33,1,1,3,4,1013,778
149,"2018-04-18 12:00:00",1,1247,5,1,23,68,12654,2169
125,"2018-04-17 12:00:00",1,46,1,1,2,10,2239,1402
94,"2018-04-16 05:00:00",1,160,2,1,6,11,3268,1621
115,"2018-04-17 02:00:00",1,30,1,1,4,6,1345,748
95,"2018-04-16 06:00:00",1,3430,5,1,2,99,8778,1504
133,"2018-04-17 20:00:00",1,1588,3,1,14,36,4394,1335
93,"2018-04-16 04:00:00",1,1012,2,1,4,28,3119,1190
126,"2018-04-17 13:00:00",1,2773,4,1,49,61,4943,1169
112,"2018-04-16 23:00:00",1,36,1,1,4,6,1311,806
96,"2018-04-16 07:00:00",1,591,1,1,2,16,3092,1980
111,"2018-04-16 22:00:00",1,29,1,1,3,5,1204,826
104,"2018-04-16 15:00:00",1,2525,5,1,5,74,9646,1834
92,"2018-04-16 03:00:00",1,46,1,1,4,6,1463,951
97,"2018-04-16 08:00:00",1,2267,13,1,52,63,17012,1233
110,"2018-04-16 21:00:00",1,32,1,1,3,6,1594,1065
127,"2018-04-17 14:00:00",1,468,1,1,2,13,1963,1109
135,"2018-04-17 22:00:00",1,19,1,1,3,5,1352,1025
118,"2018-04-17 05:00:00",1,52,1,1,2,7,2335,1855
131,"2018-04-17 18:00:00",1,323,1,1,2,10,2561,1833
119,"2018-04-17 06:00:00",1,34,1,1,2,4,2176,1813
124,"2018-04-17 11:00:00",1,678,2,1,4,18,2466,1218
109,"2018-04-16 20:00:00",1,40,1,1,5,8,2522,1275
100,"2018-04-16 11:00:00",1,1027,2,1,3,30,3937,1806
103,"2018-04-16 14:00:00",1,38,1,1,4,6,1647,1216
98,"2018-04-16 09:00:00",1,76,1,1,3,9,1885,1198
164,"2018-04-19 03:00:00",1,17,1,1,2,3,1128,906
120,"2018-04-17 07:00:00",1,35,1,1,3,7,1549,1037
116,"2018-04-17 03:00:00",1,64,1,1,4,7,1342,749
134,"2018-04-17 21:00:00",1,57,2,1,5,7,3393,1227
102,"2018-04-16 13:00:00",1,1058,2,1,4,35,3553,1220
147,"2018-04-18 10:00:00",1,255,3,1,11,21,4197,1249
150,"2018-04-18 13:00:00",1,1531,7,2,37,69,8936,1213
122,"2018-04-17 09:00:00",1,63,1,1,4,7,1966,1125
153,"2018-04-18 16:00:00",1,37,3,2,11,15,3352,1092
156,"2018-04-18 19:00:00",1,1075,3,1,20,39,7766,1971
132,"2018-04-17 19:00:00",1,1773,4,1,3,57,9322,2251
130,"2018-04-17 17:00:00",1,677,2,1,11,22,4276,1589
121,"2018-04-17 08:00:00",1,29,1,1,2,6,1664,1143
128,"2018-04-17 15:00:00",1,41,1,1,4,8,1937,1124
123,"2018-04-17 10:00:00",1,2390,10,1,34,61,12145,1146
140,"2018-04-18 03:00:00",1,46,2,2,12,14,2942,1009
143,"2018-04-18 06:00:00",1,1942,8,1,40,52,14788,1692
129,"2018-04-17 16:00:00",1,3777,38,1,136,176,75940,1968
158,"2018-04-18 21:00:00",1,25,1,1,3,6,1431,997
159,"2018-04-18 22:00:00",1,36,1,1,2,5,1013,739
139,"2018-04-18 02:00:00",1,46,3,1,10,15,2950,941
141,"2018-04-18 04:00:00",1,354,2,1,16,22,3579,1259
136,"2018-04-17 23:00:00",1,39,1,1,2,4,1276,1034
157,"2018-04-18 20:00:00",1,34,1,1,5,10,2742,1606
138,"2018-04-18 01:00:00",1,38,2,1,7,11,2249,948
148,"2018-04-18 11:00:00",1,1428,12,2,52,98,27491,2153
142,"2018-04-18 05:00:00",1,294,2,1,9,21,4156,1684
145,"2018-04-18 08:00:00",1,135,2,1,10,17,3524,1355
154,"2018-04-18 17:00:00",1,1088,4,1,25,43,6643,1423
155,"2018-04-18 18:00:00",1,1561,6,1,37,84,12644,1902
163,"2018-04-19 02:00:00",1,23,1,1,3,4,848,642
167,"2018-04-19 06:00:00",1,996,3,1,18,47,6597,2040
168,"2018-04-19 07:00:00",1,704,1,1,1,22,3877,2436
160,"2018-04-18 23:00:00",1,33,1,1,4,5,761,444
161,"2018-04-19 00:00:00",1,17,1,1,3,3,570,375
170,"2018-04-19 09:00:00",1,945,3,1,13,33,5399,1610
162,"2018-04-19 01:00:00",1,20,1,1,3,3,548,384
166,"2018-04-19 05:00:00",1,70,1,1,1,5,2321,1941
165,"2018-04-19 04:00:00",1,2311,7,1,20,51,9999,1338
169,"2018-04-19 08:00:00",1,1667,2,1,2,36,3954,1448
171,"2018-04-19 10:00:00",1,869,1,1,2,21,2708,1414
172,"2018-04-19 11:00:00",1,31,1,1,2,5,1934,1527
174,"2018-04-19 13:00:00",1,1780,7,1,28,36,8782,1100
173,"2018-04-19 12:00:00",1,709,2,1,3,19,2268,1072
177,"2018-04-19 16:00:00",1,905,2,1,3,6,2405,1086
175,"2018-04-19 14:00:00",1,66,1,1,5,9,1516,959
176,"2018-04-19 15:00:00",1,55,1,1,3,5,1704,1230
178,"2018-04-19 17:00:00",1,19,1,1,2,6,2245,1866
179,"2018-04-19 18:00:00",1,91,1,1,3,10,2458,1713
180,"2018-04-19 19:00:00",1,1626,4,1,12,53,7078,1594
181,"2018-04-19 20:00:00",1,259,1,1,4,11,2235,1198
182,"2018-04-19 21:00:00",1,1297,2,1,4,29,3465,1463
209,"2018-04-21 00:00:00",1,42,1,1,5,5,875,550
185,"2018-04-20 00:00:00",1,29,1,1,3,5,1567,1057
227,"2018-04-21 18:00:00",1,35,1,1,2,5,1938,1556
187,"2018-04-20 02:00:00",1,56,1,1,4,7,1397,884
219,"2018-04-21 10:00:00",1,72,1,1,3,6,1889,1436
183,"2018-04-19 22:00:00",1,202,1,1,4,10,1611,864
221,"2018-04-21 12:00:00",1,52,1,1,5,8,1806,1121
243,"2018-04-22 11:00:00",1,1039,2,1,2,25,3057,1506
210,"2018-04-21 01:00:00",1,24,1,1,4,5,727,393
195,"2018-04-20 10:00:00",1,2409,7,1,20,141,14074,1921
199,"2018-04-20 14:00:00",1,2630,17,1,30,68,27736,1574
200,"2018-04-20 15:00:00",1,657,2,1,5,19,2549,1082
207,"2018-04-20 22:00:00",1,16,1,1,3,3,719,542
196,"2018-04-20 11:00:00",1,3564,17,1,52,135,37623,2150
201,"2018-04-20 16:00:00",1,41,1,1,3,6,1674,1154
205,"2018-04-20 20:00:00",1,2222,4,1,22,43,4866,1028
184,"2018-04-19 23:00:00",1,32,1,1,4,7,1393,887
218,"2018-04-21 09:00:00",1,36,1,1,3,6,1469,1117
228,"2018-04-21 19:00:00",1,216,1,1,3,9,2548,1766
211,"2018-04-21 02:00:00",1,58,2,2,7,8,1023,357
190,"2018-04-20 05:00:00",1,81,1,1,2,11,2268,1591
188,"2018-04-20 03:00:00",1,16,1,1,2,4,1145,907
257,"2018-04-23 01:00:00",1,34,1,1,3,4,1132,782
197,"2018-04-20 12:00:00",1,1357,2,1,8,42,5821,1989
235,"2018-04-22 02:00:00",1,27,1,1,3,5,1016,723
194,"2018-04-20 09:00:00",1,1897,6,1,17,91,14163,2236
251,"2018-04-22 19:00:00",1,681,1,1,3,19,3314,1827
198,"2018-04-20 13:00:00",1,947,2,1,3,21,4972,1888
256,"2018-04-23 00:00:00",1,47,1,1,4,5,1267,885
206,"2018-04-20 21:00:00",1,1048,2,1,4,23,2380,843
193,"2018-04-20 08:00:00",1,496,1,1,2,14,2476,1572
215,"2018-04-21 06:00:00",1,1525,4,1,17,29,6164,1441
192,"2018-04-20 07:00:00",1,991,2,1,17,35,5308,1778
224,"2018-04-21 15:00:00",1,2841,7,1,27,80,8674,1137
234,"2018-04-22 01:00:00",1,21,1,1,4,5,1034,731
202,"2018-04-20 17:00:00",1,1224,2,1,2,10,3465,1585
212,"2018-04-21 03:00:00",1,30,2,1,5,7,1123,542
191,"2018-04-20 06:00:00",1,344,1,1,2,14,3376,1816
225,"2018-04-21 16:00:00",1,43,1,1,4,8,1902,1165
230,"2018-04-21 21:00:00",1,39,1,1,4,5,1274,946
203,"2018-04-20 18:00:00",1,692,2,1,2,22,3774,1715
232,"2018-04-21 23:00:00",1,35,1,1,3,5,1287,900
186,"2018-04-20 01:00:00",1,38,1,1,3,7,1442,918
189,"2018-04-20 04:00:00",1,229,2,1,4,12,2351,1129
208,"2018-04-20 23:00:00",1,51,1,1,4,4,651,387
216,"2018-04-21 07:00:00",1,51,1,1,4,8,1669,1097
237,"2018-04-22 04:00:00",1,145,1,1,3,12,1626,940
217,"2018-04-21 08:00:00",1,2183,8,1,6,42,14297,1734
213,"2018-04-21 04:00:00",1,262,3,1,11,14,1331,399
204,"2018-04-20 19:00:00",1,3481,9,1,49,72,22828,2313
233,"2018-04-22 00:00:00",1,17,1,1,4,4,847,556
238,"2018-04-22 05:00:00",1,120,3,1,8,16,4796,1391
241,"2018-04-22 09:00:00",1,49,1,1,3,6,1391,1059
214,"2018-04-21 05:00:00",1,86,1,1,8,13,1952,1082
246,"2018-04-22 14:00:00",1,720,2,1,9,19,3253,1418
239,"2018-04-22 06:00:00",1,38,1,1,2,8,435,340
222,"2018-04-21 13:00:00",1,43,1,1,3,6,1334,918
231,"2018-04-21 22:00:00",1,23,1,1,3,5,1320,996
220,"2018-04-21 11:00:00",1,749,3,1,7,22,4500,1299
223,"2018-04-21 14:00:00",1,48,1,1,4,8,1832,1208
247,"2018-04-22 15:00:00",1,1411,4,1,45,54,8570,1969
229,"2018-04-21 20:00:00",1,1392,3,1,2,27,4648,1202
253,"2018-04-22 21:00:00",1,35,1,1,3,5,1924,1487
226,"2018-04-21 17:00:00",1,45,1,1,2,6,1836,1415
252,"2018-04-22 20:00:00",1,3484,3,1,3,66,5616,1561
244,"2018-04-22 12:00:00",1,208,1,1,2,9,2051,1458
240,"2018-04-22 08:00:00",1,15,1,1,1,4,466,398
236,"2018-04-22 03:00:00",1,18,1,1,3,4,1066,854
242,"2018-04-22 10:00:00",1,34,1,1,1,4,1753,1539
249,"2018-04-22 17:00:00",1,598,2,1,2,20,4477,2060
259,"2018-04-23 03:00:00",1,76,1,1,5,7,1523,931
245,"2018-04-22 13:00:00",1,39,1,1,2,8,2179,1635
248,"2018-04-22 16:00:00",1,363,1,1,2,17,4717,2566
260,"2018-04-23 04:00:00",1,2643,8,1,24,85,14555,1761
250,"2018-04-22 18:00:00",1,1487,2,1,13,37,8447,2826
254,"2018-04-22 22:00:00",1,33,1,1,3,4,1327,894
261,"2018-04-23 05:00:00",1,3967,15,1,51,71,28737,1829
255,"2018-04-22 23:00:00",1,35,1,1,3,4,1189,817
263,"2018-04-23 07:00:00",1,1727,4,1,3,43,9045,2215
258,"2018-04-23 02:00:00",1,29,1,1,4,5,1405,960
264,"2018-04-23 08:00:00",1,1173,2,1,6,34,5349,1916
267,"2018-04-23 11:00:00",1,2015,4,1,2,138,11398,2338
262,"2018-04-23 06:00:00",1,1806,5,1,32,72,8721,1738
265,"2018-04-23 09:00:00",1,556,2,1,7,32,4723,1601
266,"2018-04-23 10:00:00",1,526,2,1,2,24,3442,1634
268,"2018-04-23 12:00:00",1,2220,6,1,7,102,12787,2006
269,"2018-04-23 13:00:00",1,695,2,1,4,21,3534,1381
270,"2018-04-23 14:00:00",1,473,2,1,8,30,4376,1575
271,"2018-04-23 15:00:00",1,1797,5,1,27,56,9449,1817
272,"2018-04-23 16:00:00",1,1293,2,1,7,34,6371,2742
273,"2018-04-23 17:00:00",1,1886,3,1,3,40,9329,2568
286,"2018-04-24 06:00:00",1,2208,6,1,20,93,13566,2001
284,"2018-04-24 04:00:00",1,417,2,1,8,18,2237,788
280,"2018-04-24 00:00:00",1,962,2,1,5,23,2388,805
281,"2018-04-24 01:00:00",1,28,1,1,4,5,1283,708
277,"2018-04-23 21:00:00",1,86,1,1,4,9,1643,907
293,"2018-04-24 13:00:00",1,1008,2,1,2,37,4396,2002
319,"2018-04-25 15:00:00",1,622,3,2,13,26,4897,1334
312,"2018-04-25 08:00:00",1,3244,21,1,58,74,33972,1599
298,"2018-04-24 18:00:00",1,714,2,1,7,21,3990,1963
331,"2018-04-26 03:00:00",1,27,1,1,3,4,906,701
274,"2018-04-23 18:00:00",1,310,1,1,2,16,4863,3094
282,"2018-04-24 02:00:00",1,26,1,1,2,5,978,714
338,"2018-04-26 10:00:00",1,1376,2,1,2,29,3411,1587
329,"2018-04-26 01:00:00",1,33,1,2,4,5,959,553
290,"2018-04-24 10:00:00",1,3108,12,1,94,129,21561,1788
335,"2018-04-26 07:00:00",1,3371,35,1,71,82,48646,1369
314,"2018-04-25 10:00:00",1,1801,7,1,28,38,13199,1692
300,"2018-04-24 20:00:00",1,426,2,1,3,16,3192,1562
328,"2018-04-26 00:00:00",1,43,1,1,3,5,1156,761
306,"2018-04-25 02:00:00",1,61,3,3,9,9,726,200
275,"2018-04-23 19:00:00",1,896,1,1,2,6,4315,2588
297,"2018-04-24 17:00:00",1,2201,7,1,40,60,13361,1873
305,"2018-04-25 01:00:00",1,52,2,3,7,8,541,216
294,"2018-04-24 14:00:00",1,75,1,1,5,12,2651,1374
322,"2018-04-25 18:00:00",1,637,3,1,15,35,6952,2114
309,"2018-04-25 05:00:00",1,109,1,1,2,13,2231,1398
310,"2018-04-25 06:00:00",1,881,2,1,2,18,4319,1664
333,"2018-04-26 05:00:00",1,759,2,1,2,40,3676,1253
303,"2018-04-24 23:00:00",1,49,2,2,5,5,644,319
330,"2018-04-26 02:00:00",1,44,1,1,4,7,1085,668
308,"2018-04-25 04:00:00",1,3577,26,1,50,61,20322,773
292,"2018-04-24 12:00:00",1,1120,3,1,6,40,4003,1149
327,"2018-04-25 23:00:00",1,44,3,2,13,16,3300,966
302,"2018-04-24 22:00:00",1,41,1,1,4,5,511,282
288,"2018-04-24 08:00:00",1,34,1,1,2,7,2061,1553
316,"2018-04-25 12:00:00",1,533,3,1,14,44,6848,1864
279,"2018-04-23 23:00:00",1,29,1,1,3,4,1020,766
315,"2018-04-25 11:00:00",1,1931,5,1,35,67,10669,1853
287,"2018-04-24 07:00:00",1,1234,7,1,34,57,14220,2026
317,"2018-04-25 13:00:00",1,824,4,1,18,37,7256,1486
299,"2018-04-24 19:00:00",1,921,2,1,2,45,5088,1968
278,"2018-04-23 22:00:00",1,55,1,1,3,7,1317,893
276,"2018-04-23 20:00:00",1,344,2,1,4,12,6635,3186
326,"2018-04-25 22:00:00",1,45,4,3,13,16,3183,784
295,"2018-04-24 15:00:00",1,134,1,1,2,6,1952,1488
283,"2018-04-24 03:00:00",1,31,2,3,7,7,1418,522
285,"2018-04-24 05:00:00",1,106,1,1,4,13,2764,1680
313,"2018-04-25 09:00:00",1,72,1,1,1,9,2315,1766
291,"2018-04-24 11:00:00",1,1308,13,1,28,49,11891,890
289,"2018-04-24 09:00:00",1,553,2,1,3,27,4123,1898
321,"2018-04-25 17:00:00",1,756,3,1,11,53,6619,1809
296,"2018-04-24 16:00:00",1,3125,22,1,37,72,38761,1713
301,"2018-04-24 21:00:00",1,1790,8,1,5,27,4962,576
304,"2018-04-25 00:00:00",1,1405,12,2,14,31,2504,199
320,"2018-04-25 16:00:00",1,608,3,1,20,30,6095,1874
323,"2018-04-25 19:00:00",1,37,2,1,10,15,5232,2610
334,"2018-04-26 06:00:00",1,1404,4,1,16,43,6662,1533
307,"2018-04-25 03:00:00",1,56,2,2,7,8,693,242
311,"2018-04-25 07:00:00",1,224,1,1,2,9,2486,1658
325,"2018-04-25 21:00:00",1,39,2,2,10,16,3510,1333
324,"2018-04-25 20:00:00",1,403,2,1,10,22,4322,1693
332,"2018-04-26 04:00:00",1,161,1,1,3,12,2140,1318
318,"2018-04-25 14:00:00",1,621,3,1,13,34,6284,1594
346,"2018-04-26 18:00:00",1,384,1,1,2,16,3016,1616
337,"2018-04-26 09:00:00",1,31,1,1,2,7,1853,1416
345,"2018-04-26 17:00:00",1,37,1,1,3,8,2295,1703
343,"2018-04-26 15:00:00",1,1081,2,1,6,33,4659,1651
340,"2018-04-26 12:00:00",1,1302,4,1,7,52,5899,1275
336,"2018-04-26 08:00:00",1,3036,14,1,39,81,17668,1185
344,"2018-04-26 16:00:00",1,2648,13,1,28,78,29882,2188
351,"2018-04-26 23:00:00",1,37,1,1,4,5,774,528
349,"2018-04-26 21:00:00",1,33,1,1,4,6,1479,878
339,"2018-04-26 11:00:00",1,18,1,1,3,6,1256,864
342,"2018-04-26 14:00:00",1,351,1,1,7,12,2711,1389
341,"2018-04-26 13:00:00",1,2514,5,1,25,51,6300,1062
347,"2018-04-26 19:00:00",1,527,2,1,4,24,3528,1631
350,"2018-04-26 22:00:00",1,40,2,1,6,9,2703,910
348,"2018-04-26 20:00:00",1,1597,15,2,17,36,15285,1011
352,"2018-04-27 00:00:00",1,29,1,1,4,5,824,557
354,"2018-04-27 02:00:00",1,16,1,1,3,4,715,542
353,"2018-04-27 01:00:00",1,30,2,2,6,7,1696,661
355,"2018-04-27 03:00:00",1,24,1,1,3,4,778,559
356,"2018-04-27 04:00:00",1,108,1,1,5,7,1251,803
357,"2018-04-27 05:00:00",1,123,1,1,3,13,3128,2088
358,"2018-04-27 06:00:00",1,62,1,1,2,8,3100,2316
359,"2018-04-27 07:00:00",1,53,1,1,2,7,2205,1800
360,"2018-04-27 08:00:00",1,1548,4,1,29,56,7876,1606
361,"2018-04-27 09:00:00",1,666,2,1,2,33,3586,1536
362,"2018-04-27 10:00:00",1,407,2,1,4,22,3138,1547
363,"2018-04-27 11:00:00",1,1410,3,1,2,27,5614,1668
364,"2018-04-27 12:00:00",1,1791,4,1,7,76,7150,1640
373,"2018-04-27 21:00:00",1,115,2,1,6,12,1392,599
370,"2018-04-27 18:00:00",1,1804,3,1,5,42,4105,1322
368,"2018-04-27 16:00:00",1,350,1,1,3,12,2111,1287
384,"2018-04-28 08:00:00",1,145,1,1,4,9,1257,692
388,"2018-04-28 12:00:00",1,35,1,1,4,5,1006,725
424,"2018-04-30 00:00:00",1,28,1,1,4,5,1054,686
410,"2018-04-29 10:00:00",1,1148,4,1,15,26,3559,791
400,"2018-04-29 00:00:00",1,15,2,3,5,5,447,222
409,"2018-04-29 09:00:00",1,1763,6,1,24,37,5487,807
404,"2018-04-29 04:00:00",1,193,2,5,9,15,1121,385
436,"2018-04-30 12:00:00",1,1405,4,2,11,49,5264,1216
365,"2018-04-27 13:00:00",1,2661,11,1,35,73,14762,1327
374,"2018-04-27 22:00:00",1,110,2,1,7,8,859,406
421,"2018-04-29 21:00:00",1,281,1,1,4,11,2032,1131
377,"2018-04-28 01:00:00",1,32,3,1,4,4,1296,393
422,"2018-04-29 22:00:00",1,3665,19,1,47,116,27404,1372
381,"2018-04-28 05:00:00",1,73,1,1,7,10,1516,861
408,"2018-04-29 08:00:00",1,93,1,1,4,9,1643,1075
420,"2018-04-29 20:00:00",1,31,1,1,2,4,1726,1334
396,"2018-04-28 20:00:00",1,31,1,1,4,5,1055,741
435,"2018-04-30 11:00:00",1,1531,6,2,26,53,4923,705
369,"2018-04-27 17:00:00",1,43,1,1,4,7,1768,1083
387,"2018-04-28 11:00:00",1,114,1,1,3,6,1082,721
383,"2018-04-28 07:00:00",1,502,2,1,12,16,2145,1008
371,"2018-04-27 19:00:00",1,35,1,1,3,6,2105,1479
413,"2018-04-29 13:00:00",1,39,1,1,5,6,1247,665
391,"2018-04-28 15:00:00",1,775,5,1,15,18,5022,944
378,"2018-04-28 02:00:00",1,98,2,1,5,7,783,342
397,"2018-04-28 21:00:00",1,39,1,1,5,6,1105,720
372,"2018-04-27 20:00:00",1,70,1,1,3,6,1625,1047
366,"2018-04-27 14:00:00",1,877,2,1,4,42,4281,1444
394,"2018-04-28 18:00:00",1,612,2,1,4,16,2119,972
393,"2018-04-28 17:00:00",1,980,2,1,3,7,3058,1521
375,"2018-04-27 23:00:00",1,18,1,1,4,5,580,305
414,"2018-04-29 14:00:00",1,893,2,1,2,19,2466,1232
417,"2018-04-29 17:00:00",1,152,1,1,4,8,1763,1101
395,"2018-04-28 19:00:00",1,220,1,1,3,8,1502,1006
380,"2018-04-28 04:00:00",1,290,2,2,9,13,1753,596
431,"2018-04-30 07:00:00",1,2341,8,2,51,69,7774,964
382,"2018-04-28 06:00:00",1,47,1,1,6,9,1374,794
367,"2018-04-27 15:00:00",1,573,1,1,2,16,2524,1356
402,"2018-04-29 02:00:00",1,27,3,3,5,5,507,163
401,"2018-04-29 01:00:00",1,13,1,2,3,3,250,181
379,"2018-04-28 03:00:00",1,51,2,2,6,7,837,352
376,"2018-04-28 00:00:00",1,33,1,1,4,4,472,263
406,"2018-04-29 06:00:00",1,39,1,1,3,5,1130,849
411,"2018-04-29 11:00:00",1,57,1,1,4,6,1236,719
392,"2018-04-28 16:00:00",1,33,1,1,2,4,1284,1055
385,"2018-04-28 09:00:00",1,2376,13,1,80,83,12191,892
