"id","cnt","ts"
590,37,"2018-04-14 10:10:00"
707,53,"2018-04-14 19:55:00"
691,60,"2018-04-14 18:35:00"
657,44,"2018-04-14 15:45:00"
629,49,"2018-04-14 13:25:00"
606,33,"2018-04-14 11:30:00"
591,41,"2018-04-14 10:15:00"
618,44,"2018-04-14 12:30:00"
664,48,"2018-04-14 16:20:00"
640,45,"2018-04-14 14:20:00"
592,43,"2018-04-14 10:20:00"
671,45,"2018-04-14 16:55:00"
607,32,"2018-04-14 11:35:00"
649,48,"2018-04-14 15:05:00"
593,36,"2018-04-14 10:25:00"
619,45,"2018-04-14 12:35:00"
630,50,"2018-04-14 13:30:00"
695,48,"2018-04-14 18:55:00"
677,58,"2018-04-14 17:25:00"
594,35,"2018-04-14 10:30:00"
608,31,"2018-04-14 11:40:00"
641,43,"2018-04-14 14:25:00"
682,52,"2018-04-14 17:50:00"
620,49,"2018-04-14 12:40:00"
658,45,"2018-04-14 15:50:00"
631,49,"2018-04-14 13:35:00"
609,34,"2018-04-14 11:45:00"
650,46,"2018-04-14 15:10:00"
665,48,"2018-04-14 16:25:00"
621,49,"2018-04-14 12:45:00"
642,42,"2018-04-14 14:30:00"
632,46,"2018-04-14 13:40:00"
687,57,"2018-04-14 18:15:00"
716,50,"2018-04-14 20:40:00"
672,44,"2018-04-14 17:00:00"
651,48,"2018-04-14 15:15:00"
633,38,"2018-04-14 13:45:00"
659,50,"2018-04-14 15:55:00"
643,47,"2018-04-14 14:35:00"
666,50,"2018-04-14 16:30:00"
652,43,"2018-04-14 15:20:00"
715,41,"2018-04-14 20:35:00"
702,56,"2018-04-14 19:30:00"
678,57,"2018-04-14 17:30:00"
644,48,"2018-04-14 14:40:00"
699,57,"2018-04-14 19:15:00"
660,52,"2018-04-14 16:00:00"
673,44,"2018-04-14 17:05:00"
653,43,"2018-04-14 15:25:00"
667,51,"2018-04-14 16:35:00"
683,57,"2018-04-14 17:55:00"
692,58,"2018-04-14 18:40:00"
688,56,"2018-04-14 18:20:00"
661,48,"2018-04-14 16:05:00"
679,51,"2018-04-14 17:35:00"
674,44,"2018-04-14 17:10:00"
668,46,"2018-04-14 16:40:00"
696,50,"2018-04-14 19:00:00"
684,54,"2018-04-14 18:00:00"
705,56,"2018-04-14 19:45:00"
717,53,"2018-04-14 20:45:00"
689,60,"2018-04-14 18:25:00"
680,47,"2018-04-14 17:40:00"
693,58,"2018-04-14 18:45:00"
710,53,"2018-04-14 20:10:00"
685,55,"2018-04-14 18:05:00"
703,58,"2018-04-14 19:35:00"
700,57,"2018-04-14 19:20:00"
697,52,"2018-04-14 19:05:00"
708,54,"2018-04-14 20:00:00"
694,51,"2018-04-14 18:50:00"
712,53,"2018-04-14 20:20:00"
706,52,"2018-04-14 19:50:00"
719,42,"2018-04-14 20:55:00"
714,42,"2018-04-14 20:30:00"
718,50,"2018-04-14 20:50:00"
704,57,"2018-04-14 19:40:00"
720,39,"2018-04-14 21:00:00"
709,53,"2018-04-14 20:05:00"
711,55,"2018-04-14 20:15:00"
721,41,"2018-04-14 21:05:00"
767,19,"2018-04-15 00:55:00"
742,27,"2018-04-14 22:50:00"
765,20,"2018-04-15 00:45:00"
722,41,"2018-04-14 21:10:00"
743,27,"2018-04-14 22:55:00"
772,19,"2018-04-15 01:20:00"
